place,name,dist_km,lat,lon,osm_type,osm_id
village,Sărățel,83.4,45.1765842,26.0949397,node,463178788
village,Sărățeni,69.3,44.6342189,26.9268613,node,460204478
village,Săsenii Noi,98.6,45.2056711,26.6987109,node,447937680
village,Săsenii Vechi,98.9,45.2158905,26.680683,node,447937727
village,Săsenii pe Vale,96.5,45.1916684,26.680812,node,447937688
village,Săteni,81.3,44.9719516,25.4174703,node,264113241
village,Sătucu,60.7,44.9548134,26.2958464,node,463180782
village,Săvești,48.1,44.6892206,25.6197378,node,448215203
village,Talea,98.4,45.2253117,25.5656682,node,463180542
village,Talpa Poștei,66.0,44.3101315,25.2883595,node,463190074
village,Talpa-Bâscoveni,64.3,44.2706717,25.3235218,node,463190055
village,Talpa-Ogrăzile,66.2,44.2872598,25.2932824,node,463190044
village,Tamași,19.0,44.583583,26.0063024,node,246474845
village,Tecuci,99.3,44.3424995,24.8585133,node,463189259
village,Tega,96.9,45.2761494,26.3770304,node,447935320
village,Teiu,81.3,44.6553278,25.1286081,node,422881531
village,Teiușu,32.1,44.1674306,26.2797268,node,460202541
village,Teiș,81.4,44.9635066,25.4028582,node,264113693
village,Teișani,90.5,45.2379759,26.0107449,node,463180559
village,Teișori,27.4,44.2942435,25.8120855,node,255563854
village,Telega,83.0,45.1392044,25.7889926,node,275137950
village,Teleormanu,72.7,43.9617121,25.4607554,node,280241036
village,Telești,86.0,44.8877978,25.230226,node,342308390
village,Tețcoiu,59.8,44.6818848,25.4384557,node,448221999
village,Tigveni,82.7,44.7359911,25.1525488,node,422881071
village,Tinosu,43.9,44.8169154,26.0165684,node,463180697
village,Tisa,80.5,45.1340154,26.3218692,node,463180234
village,Tisău,89.2,45.1715236,26.5220308,node,447937022
village,Toculești,87.5,45.0285783,25.3881665,node,448214898
village,Tohani,75.6,45.0642485,26.4366252,node,462619855
village,Tomulești,62.2,43.9767589,25.6382849,node,460202880
village,Tomșanca,94.7,44.6225121,24.9401682,node,422880153
village,Tomșani,53.0,44.6399439,25.5045238,node,343354054
village,Toporu,57.5,44.0186321,25.659884,node,414711861
village,Tovărășia,92.8,44.7811206,27.1643497,node,460204515
village,Trenu,85.3,45.184921,26.2700506,node,462595576
village,Trestieni,28.7,44.5050194,25.7575922,node,460202760
village,Trestienii de Jos,49.7,44.8643715,26.232119,node,462604078
village,Trestienii de Sus,51.3,44.8806572,26.2205888,node,462604217
village,Trestioara,80.5,45.1424743,25.9459247,node,463181288
village,Trivalea-Moșteni,70.8,44.2631152,25.2417198,node,463190115
village,Troianul,98.3,44.001432,25.0210568,node,463190118
village,Tronari,91.9,45.218593,26.437904,node,447937933
village,Tufani,45.0,44.7991037,26.3256437,node,462603222
village,Tufeni,73.3,45.0584338,25.8353414,node,273139392
village,Tulburea,86.6,45.2055583,26.1141929,node,463178795
village,Tulburea Văleni,85.9,45.1994348,26.1088714,node,463178801
village,Tunari,13.5,44.5459277,26.1376976,node,234781003
village,Tâncăbești,27.8,44.6763109,26.0767949,node,6377921147
village,Tânganu,16.5,44.4069917,26.3089791,node,255520629
village,Tântava,22.0,44.4151323,25.8255634,node,460202437
village,Târgșoru Nou,57.2,44.9164458,25.8814408,node,462587624
village,Târgșoru Vechi,52.4,44.879641,25.9198027,node,462256509
village,Târlești,92.1,45.2519613,26.1964837,node,414851477
village,Târnava,53.2,44.1407082,25.5662302,node,463189276
village,Târșoreni,94.0,45.2577364,25.8847452,node,463180540
village,Tăbărăști,97.1,45.079475,26.9194348,node,447932417
village,Tămădău Mare,37.3,44.4670537,26.5691649,node,344868089
village,Tămădău Mic,37.7,44.4538527,26.5755218,node,344868173
village,Tăriceni,59.7,44.2946756,26.8297137,node,284176641
village,Tărtășești,28.2,44.5771973,25.8169243,node,246626075
village,Tătaru,77.2,45.098578,26.3474993,node,463180546
village,Tătărani,91.6,45.0032264,25.2744036,node,460185979
village,Tătărăi,37.2,44.737461,25.9298543,node,463178715
village,Tătărăștii de Jos,73.7,44.3750145,25.1772095,node,463190089
village,Tătărăștii de Sus,77.9,44.4067635,25.1219703,node,463190109
village,Udați-Lucieni,91.6,44.9712836,26.9717114,node,447936924
village,Udați-Mânzu,91.5,44.9857507,26.9528947,node,447936927
village,Udeni,53.6,44.4638542,25.4296369,node,463190011
village,Udeni-Zăvoi,98.1,44.8286401,24.9986089,node,422880214
village,Udrești,71.2,44.8864696,25.4752902,node,448211148
village,Udupu,76.4,44.395909,25.1411767,node,463190113
village,Uiești,39.6,44.3579879,25.6137856,node,460201707
village,Uliești,56.5,44.5888052,25.4276843,node,460186140
village,Ulmeni,58.5,44.1447926,26.7228386,node,283708961
village,Ulmetu,88.8,45.0913837,25.4782695,node,304660093
village,Ulmi,70.6,44.8960858,25.5017515,node,448211004
village,Ulmu,67.5,44.2648658,26.92105,node,448226482
village,Ungureni,31.7,44.6773056,25.9126014,node,255592799
village,Urleta,77.2,45.0860954,25.7949023,node,175754486
village,Urlucea,97.8,44.8672084,25.0323597,node,422880210
village,Urluiu,98.6,43.9555927,25.0551266,node,463189270
village,Urseiu,89.1,45.1292954,25.5607187,node,304663322
village,Ursoaia,95.2,45.2472379,26.4488098,node,447937941
village,Urziceanca,30.8,44.6316096,25.8404024,node,246612760
village,Uzunu,33.2,44.1451071,25.9658631,node,295842476
village,Vadu Anei,19.9,44.4238744,26.3536471,node,462206649
village,Vadu Lat,35.2,44.3446079,25.6749835,node,460201706
village,Vadu Părului,56.7,44.9306435,26.2094279,node,462584840
village,Vadu Stanchii,50.1,44.5279007,25.4868597,node,448216727
village,Vadu Săpat,71.8,45.039732,26.3869962,node,462609418
village,Valea Anei,98.7,45.3120569,26.196665,node,303175776
village,Valea Argovei,55.2,44.3539417,26.7898866,node,448786684
village,Valea Bisericii,40.9,44.5895998,26.5653488,node,460204636
village,Valea Bobului,65.3,45.007099,26.2286284,node,462259550
village,Valea Borului,97.9,45.3058421,26.0376016,node,462595072
village,Valea Bradului,90.8,45.1650118,25.6115594,node,463178933
village,Valea Bujorului,44.4,44.0769755,25.8336849,node,460202574
village,Valea Caselor,79.4,44.800677,25.2475506,node,460187231
village,Valea Cireșului,51.6,44.1670292,25.5645089,node,463189318
village,Valea Cricovului,77.4,45.1155994,26.2481643,node,462586283
village,Valea Crângului,64.3,44.9938549,26.2593406,node,462259581
village,Valea Cucului,71.7,45.0653042,26.2265853,node,410236116
village,Valea Călugărească,59.5,44.9612257,26.1500376,node,181433250
village,Valea Cătinei,96.7,45.2919479,26.228756,node,414862229
village,Valea Dadei,79.2,44.8262702,25.2740704,node,448219682
village,Valea Dragului,28.8,44.2110514,26.302972,node,255485387
village,Valea Dulce,76.9,45.1142811,26.207872,node,463178671
village,Valea Largă,60.1,44.9634063,26.1979732,node,463180837
village,Valea Leurzii,95.2,45.1617359,25.4847681,node,448215999
village,Valea Lunga Cricov,82.7,45.0704736,25.5784711,way,74662314
village,Valea Lungă Gorgota,83.3,45.0659501,25.5521893,node,304661317
village,Valea Lungă Ogrea,81.1,45.0596621,25.5910047,node,460186964
village,Valea Lungă-Cricov,82.2,45.0669668,25.582186,node,304661503
village,Valea Mantei,61.3,44.9763242,26.1632933,node,463180863
village,Valea Mare,95.7,44.8765866,25.0708309,node,422881090
village,Valea Mieilor,60.9,44.9680479,26.222515,node,462259590
village,Valea Morii,91.3,45.1211413,25.4852713,node,448215945
village,Valea Măcrișului,67.5,44.7437676,26.829169,node,280769609
village,Valea Nenii,95.0,44.8855732,25.0893754,node,422881092
village,Valea Nicovani,59.9,44.9619939,26.1906567,node,463180868
village,Valea Nucetului,66.2,45.0117311,26.2616263,node,462259718
village,Valea Orlei,61.3,44.9780654,26.129336,node,462256122
village,Valea Pietrei,65.5,45.009595,26.219691,node,462259725
village,Valea Plopilor,30.9,44.2384962,25.8172852,node,255561456
village,Valea Plopului,96.5,45.2939407,26.1613191,node,303175145
village,Valea Poienii,60.1,44.9653304,26.167759,node,463180869
village,Valea Popii,59.8,44.9643914,26.1304653,node,181460639
village,Valea Poștei,66.7,44.3258323,25.2753741,node,463189989
village,Valea Presnei,49.8,44.3514514,26.7197645,node,448350067
village,Valea Puțului,92.8,45.1603615,26.6644855,node,447933690
village,Valea Puțului Merei,92.6,45.157388,26.6645885,way,75214417
village,Valea Părului,75.9,43.9201989,25.4655171,node,280241231
village,Valea Roșie,50.6,44.1775232,26.634441,node,448226926
village,Valea Rusului,72.1,44.3738517,27.0072049,node,448203655
village,Valea Scheilor,75.8,45.0753797,26.3998929,node,462593901
village,Valea Screzii,96.7,45.2941935,26.1824551,node,463178741
village,Valea Seacă,63.5,44.4087496,26.9012333,node,448203624
village,Valea Seman,66.9,45.0129398,26.2942736,node,462259726
village,Valea Stupinii,93.6,45.2681527,26.1487618,node,414851474
village,Valea Stâlpului,87.7,45.2129527,26.0151653,node,463180565
village,Valea Stânii,45.3,44.2514391,26.6160814,node,448351035
village,Valea Sălciilor,94.6,45.1981129,26.609959,node,447937027
village,Valea Tocii,99.3,45.3188174,26.032954,node,462595313
village,Valea Târsei,91.3,45.177102,25.6334632,node,462257882
village,Valea Unghiului,81.4,45.1228489,26.4220912,node,462622054
village,Valea Urloii,66.4,45.0097395,26.2836088,node,462259727
village,Valea Ursoii,59.4,44.9588023,26.1744,node,463181164
village,Valea Voievozilor,74.9,44.9352397,25.4809831,node,448210956
village,Valea lui Dan,83.3,45.0820478,25.5917779,node,304661564
village,Valter Mărăcineanu,28.3,44.2370351,25.8657503,node,460202569
village,Varlaam,20.2,44.2452238,26.0886598,node,255507058
village,Varnița,44.1,44.8071766,25.944512,node,463180484
village,Vasilați,31.3,44.2888923,26.4459228,node,280260150
village,Vatra,98.3,44.0233237,25.0043897,node,463190120
village,Vedea,75.9,43.7821747,25.7886007,node,460202850
village,Vernești,99.7,45.2058835,26.7286994,node,264354979
village,Vidra,18.9,44.2626607,26.1640746,node,255442870
village,Vieru,64.1,43.8894065,25.8104605,node,254161977
village,Viforâta,78.3,44.9603073,25.4560903,node,264113944
village,Viișoara,73.5,44.880353,25.4260287,node,342300956
village,Vintileanca,72.3,44.9815467,26.5789965,node,369502364
village,Viperești,93.5,45.2276934,26.4634118,node,264363400
village,Vispești,81.5,45.0972831,26.5202356,node,447930799
village,Vistieru,94.0,45.2228713,25.7010332,node,463180535
village,Vitioara de Sus,82.9,45.1719775,26.0856789,node,463178819
village,Vitănești,71.5,44.0115353,25.4178787,node,253978736
village,Vizurești,33.3,44.6392497,25.805595,node,246620466
village,Vișina,63.7,44.5907019,25.3330126,node,460187600
village,Vișinești,87.3,45.1079202,25.5534085,node,304662308
village,Vișinii,87.3,44.2968969,27.1860196,node,448203533
village,Vlad Țepeș,79.4,44.3400843,27.094787,node,444683523
village,Vlașin,41.2,44.0995082,25.859266,node,460202714
village,Vlădeni,56.2,44.8755595,25.775329,node,218008018
village,Vlădiceasca,27.1,44.6700477,26.0879958,node,288149948
village,Vlăduța,98.2,44.6255218,24.8959189,node,422880157
village,Vlăiculești,48.1,44.5857972,26.666753,node,448350923
village,Vlăsceni,43.6,44.585216,25.5993064,node,460184285
village,Voia,79.4,44.7426797,25.2037506,node,448217851
village,Voinești,98.1,45.0679564,25.2487921,node,460188392
village,Vrănești,98.6,44.839506,24.9999243,node,422880239
village,Vulcana de Sus,95.3,45.1012519,25.3582603,node,460188786
village,Vulcana-Băi,91.8,45.0740983,25.3799827,node,460188696
village,Vulcana-Pandele,86.2,45.0155842,25.3931854,node,448214932
village,Vulpești,94.7,44.592133,24.9313707,node,422880178
village,Vultureanca,70.9,44.6029898,25.2425342,node,460187763
village,Vâlcele,84.7,45.0878526,26.6356364,node,447937190
village,Vâlcelele,82.9,44.3896608,27.1454412,node,442879257
village,Vâlcănești,78.3,45.1211351,25.9335768,node,128574677
village,Vânători,23.8,44.5920906,26.2940789,node,242530523
village,Vânătorii Mari,45.0,44.4891678,25.5417209,node,460202878
village,Vânătorii Mici,43.7,44.4906513,25.5590349,node,436639567
village,Vârf,82.9,45.1148912,26.5065694,node,447934153
village,Vârfuri,87.9,45.0981436,25.5147964,node,460188066
village,Vârfurile,63.0,44.9926485,26.1520588,node,463181250
village,Vârteju,11.9,44.3566039,25.9892882,node,255538212
village,Vârtoapele de Jos,77.0,44.176422,25.2002701,node,342267113
village,Vârtoapele de Sus,76.5,44.1911993,25.1994982,node,342267491
village,Văceni,60.3,44.0682632,25.5352327,node,280246328
village,Văcăreasca,68.2,44.8474473,26.7298666,node,447932623
village,Văcărești,68.2,44.8572428,25.4876282,node,460187293
village,Văleanca-Vilănești,80.5,45.0920163,26.5062908,node,447930791
village,Vărbila,69.2,45.0456148,26.1918719,node,411271462
village,Vărbilău,84.5,45.179938,25.9607755,node,156757747
village,Vărăști,72.9,44.214582,26.9689181,node,284188207
village,Vătași,59.3,44.4430943,25.3566014,node,463189874
village,Zahanaua,51.3,44.8722472,25.9349356,node,255596575
village,Zaharești,99.2,45.2979357,26.3758266,node,447935343
village,Zalhanaua,57.1,44.9015807,25.8288272,node,181637382
village,Zamfira,71.7,45.0682878,26.0085592,node,462623817
village,Zboiu,37.3,44.1263007,26.3100005,node,442895750
village,Zeletin,93.5,45.2623533,26.2311592,node,414851481
village,Zgripcești,99.0,44.93815,25.0769134,node,422879986
village,Zidurile,76.1,44.5775957,25.1671548,node,422880858
village,Zimbru,67.3,44.318194,26.9358546,node,448226531
village,Zorești,95.6,45.1745214,26.7016604,node,447937788
village,Zorile,24.4,44.3782695,25.8031691,node,255578758
village,Zurbaua,16.5,44.4893367,25.9139468,node,246597051
village,Zâmbreasca,88.8,44.3034993,24.9984711,node,463190135
village,Zâmbroaia,85.9,45.1989631,26.1275544,node,463178824
village,Zădăriciu,41.7,44.4732784,25.5812059,node,460202879
village,Zănoaga,49.2,44.8669666,26.1637507,node,462604434
village,Zăvoiu,61.2,44.6603796,25.4035011,node,448222136
village,Înfrățirea,70.5,44.4086863,26.9899107,node,448203294
village,Însurăței,99.2,44.2328124,24.8852202,node,463189523
village,Șarânga,84.6,45.0959712,26.6111294,node,447935704
village,Șeinoiu,37.8,44.4408134,26.5787493,node,448786523
village,Șelaru,63.5,44.4689675,25.3048572,node,460185894
village,Șerboeni,98.7,44.6381823,24.8935515,node,422880150
village,Șerbăneasa,83.3,45.0757107,25.5755555,node,304661999
village,Șerbănești,92.4,44.6814219,24.9923557,node,422881255
village,Șindrilița,19.8,44.5141282,26.3195071,node,462212942
village,Șipot,97.5,45.0996358,25.3112593,node,448215421
village,Șipotu,68.6,45.0407597,26.0171377,node,462623526
village,Șirna,43.1,44.8015619,25.961923,node,463180341
village,Șoimari,83.7,45.1759916,26.2112283,node,463180485
village,Șoimești,71.0,45.050069,26.2967425,way,74663598
village,Șoimu,84.4,43.8325786,25.4442195,node,463190023
village,Șoldanu,40.6,44.2210923,26.5243626,node,280262203
village,Șotrile,92.3,45.2100122,25.7154727,node,463180499
village,Șotânga,83.9,44.9841534,25.3860568,node,2043991451
village,Ștefan Vodă,97.8,44.3301642,27.3252633,node,448226479
village,Ștefan cel Mare,68.1,44.4912495,25.2487853,node,422881296
village,Ștefeni,41.2,44.225851,25.6669683,node,463189738
village,Ștefești,90.8,45.2310519,25.9037693,node,463180536
village,Ștefănești,51.2,44.5117784,26.7367645,node,344865320
village,Ștefăneștii de Jos,14.3,44.5331416,26.2029838,node,241884660
village,Ștefăneștii de Sus,14.9,44.5390617,26.2058227,node,241884675
village,Ștorobăneasa,79.4,43.8848774,25.4543999,node,280240736
village,Ștubeie Tisa,84.8,45.0671318,25.5191307,node,460186883
village,Ștubeiu,88.4,45.2189213,26.0144906,node,463180564
village,Șuvița,86.8,45.0835818,25.507512,node,460188317
village,Șuța Seacă,70.8,44.8296716,25.4094363,node,448219828
village,Țegheș,19.2,44.3807156,25.8690926,node,255581720
village,Țigănești,82.2,43.899115,25.381409,node,280240401
village,Țintea,69.1,45.032359,25.9065792,node,273139780
village,Țintești,94.8,45.0754733,26.8805795,node,447937134
village,Țipărești,74.0,45.0835163,25.9543371,node,273140283
village,Țuțulești,94.3,44.6961326,24.9736478,node,422881313
village,Țânțăreni,60.8,44.9708414,26.0268741,node,462255472
village,Țărculești,72.4,45.0693685,26.2516758,node,462619297
village,Țăvârlău,60.9,44.4543962,25.3368503,node,463189873
village,Айдемир,92.4,44.09725,27.16762,node,273881552
village,Антимово,68.1,43.9825,26.69075,node,273879901
village,Бабово,52.0,43.98147,26.30181,node,273816781
village,Басарбово,73.3,43.7768,25.9487,node,273877477
village,Батин,92.2,43.656476,25.6767479,node,273877483
village,Бащино,84.4,43.95057,26.92708,node,273879553
village,Белица,71.4,43.92636,26.66251,node,273877259
village,Беловец,72.0,43.81513,26.39673,node,273814106
village,Беляново,98.6,43.6126134,25.6146342,node,273817497
village,Бисерци,68.2,43.88482,26.50372,node,273817758
village,Богданци,74.0,43.97615,26.78641,node,273817708
village,Божичен,79.9,43.7158457,25.9550599,node,273817589
village,Божурово,65.9,43.88396,26.43287,node,273817669
village,Боил,96.6,43.80809,26.95223,node,273876753
village,Борисово,55.9,43.9333598,26.2332673,node,2018055096
village,Босна,86.3,43.96241,26.96918,node,273875877
village,Брадвари,98.8,43.92873,27.12801,node,273875115
village,Бреница,72.4,43.89027,26.61586,node,273813163
village,Брестовене,84.0,43.76002,26.59719,node,273874806
village,Бръшлен,52.5,43.9943,26.36747,node,273814368
village,Бъзън,76.7,43.7371465,26.1066426,node,273812777
village,Вазово,92.2,43.77492,26.81533,node,273815620
village,Варненци,67.8,43.94156,26.61779,node,273816250
village,Веселец,84.8,43.81221,26.73216,node,273879508
village,Ветрен,81.2,44.12717,27.0327,node,273815968
village,Вълкан,91.4,43.83101,26.89129,node,273878747
village,Гарван,74.4,44.08386,26.90477,node,273814895
village,Глоджево,80.3,43.73436,26.38961,node,273873009
village,Голямо Враново,54.8,43.96379,26.33931,node,273816046
village,Горичево,69.8,43.85049,26.44845,node,273879966
village,Горно Абланово,93.0,43.63308,25.73425,node,273816265
village,Дичево,79.5,43.9873,26.88854,node,273873005
village,Добротица,89.4,43.9536178,27.0096224,node,273873664
village,Долец,99.5,43.79277,26.98137,node,273873583
village,Долно Абланово,65.3,43.8401754,26.1393362,node,273873442
village,Долно Ряхово,68.4,44.06146,26.79306,node,273879729
village,Драгомъж,96.3,43.71196,26.7822,node,273881484
village,Дряновец,94.8,43.59725,26.37811,node,273877331
village,Дунавец,65.0,44.0667,26.74555,node,273876891
village,Дянково,97.6,43.62372,26.5938,node,273812785
village,Езерче,98.0,43.5579876,26.3104611,node,273879824
village,Екзарх Йосиф,93.7,43.61574,25.78614,node,273881194
village,Задруга,71.8,43.84804,26.50201,node,273874476
village,Зарица,94.0,43.83641,26.94618,node,273880574
village,Зафирово,74.6,43.9985924,26.8232764,node,273876703
village,Звенимир,93.6,43.82538,26.92326,node,273816062
village,Звънарци,63.7,43.91392,26.45798,node,273881554
village,Зебил,92.3,43.81234,26.88018,node,273881467
village,Златоклас,94.3,43.9217617,27.0528912,node,273817363
village,Иван Шишманово,88.1,43.79414,26.76697,node,273813613
village,Иваново,83.1,43.6865154,25.9557725,node,273488880
village,Ирник,88.6,43.93838,26.98107,node,273879821
village,Искра,83.5,44.0005983,26.9656228,node,273813999
village,Йорданово,93.6,43.98653,27.10394,node,273816725
village,Казимир,100.0,43.99584,27.20363,node,273816564
village,Калипетрово,98.2,44.0794,27.23676,node,273877309
village,Калугерене,83.2,43.91396,26.86172,node,273873611
village,Каменово,84.8,43.7127745,26.4746665,node,273877153
village,Кацелово,99.1,43.53596,26.0617,node,273815881
village,Китанчево,99.7,43.73097,26.88975,node,273875629
village,Киченица,97.0,43.60356,26.50501,node,273877353
village,Коларово,76.9,44.01958,26.88198,node,273815089
village,Конево,95.3,43.77663,26.87919,node,273876869
village,Косара,76.2,43.96237,26.80589,node,273881458
village,Костанденец,95.5,43.57034,26.19448,node,273876846
village,Кошарна,62.5,43.88208,26.2979,node,273873666
village,Кошов,85.8,43.6593843,25.9947567,node,273815607
village,Красен,77.0,43.7400582,25.9826794,node,273814155
village,Кривина,98.2,43.62506,25.58688,node,273877595
village,Кривня,88.2,43.65111,26.33112,node,273877567
village,Липник,99.1,43.59038,26.52994,node,273874973
village,Листец,89.8,43.84028,26.87567,node,273815844
village,Любен,92.4,43.94276,27.04398,node,273879583
village,Малко Враново,58.2,43.92851,26.32726,node,273815254
village,Малък Поровец,94.8,43.71453,26.75409,node,273817813
village,Малък Преславец,71.5,44.06541,26.8449,node,273817009
village,Медовене,80.3,43.7717,26.52479,node,273878972
village,Мечка,83.0,43.70642,25.83171,node,273877388
village,Мъдрево,71.4,43.87512,26.56063,node,273812737
village,Николово,62.3,43.8668,26.10882,node,273817278
village,Нисово,86.3,43.65111,26.06882,node,273881505
village,Нова Попина,80.9,44.02979,26.95266,node,273817035
village,Нова Черна,56.1,43.99348,26.46407,node,273873562
village,Ново село,69.5,43.8052602,26.1893258,node,273879258
village,Ножарево,84.3,43.91808,26.88554,node,273876713
village,Обретеник,97.0,43.58042,25.81017,node,273881221
village,Орешене,97.1,43.78526,26.92756,node,273812181
village,Осен,80.1,43.88997,26.7722,node,273817502
village,Осенец,99.4,43.55781,26.39322,node,273873928
village,Острица,99.6,43.5359156,25.9687017,node,273880034
village,Острово,91.8,43.6848317,26.6068832,node,273873910
village,Падина,86.7,43.9066902,26.9128421,node,273873848
village,Паисиево,98.3,43.7861117,26.9512087,node,273879421
village,Пепелина,94.7,43.58317,25.93758,node,273816246
village,Пиргово,79.7,43.73136,25.85922,node,273815462
village,Писанец,84.5,43.66831,26.16984,node,273817544
village,Побит камък,91.5,43.66767,26.54518,node,273880438
village,Подлес,86.4,43.86165,26.8455,node,273816095
village,Пожарево,63.8,44.05056,26.70744,node,273874761
village,Полковник Ламбриново,94.4,44.04747,27.16286,node,273816680
village,Поляна,81.1,44.05648,26.97927,node,273814692
village,Попина,75.5,44.12077,26.94936,node,273873013
village,Правда,94.4,43.87315,26.99957,node,273814842
village,Прелез,82.9,43.81393,26.69289,node,273813671
village,Преславци,73.4,43.92594,26.70118,node,273817702
village,Просена,62.8,43.86457,26.17418,node,273876901
village,Просторно,92.2,43.6437484,26.4823731,node,273876443
village,Професор Иширково,96.9,43.99602,27.15951,node,273817353
village,Равно,85.2,43.70475,26.46038,node,273815975
village,Райнино,89.4,43.80878,26.81821,node,273881322
village,Раковски,95.6,43.60514,26.4551,node,273817280
village,Руйно,98.7,43.8314082,27.0190578,node,273879999
village,Ряхово,50.1,43.98705,26.23997,node,273878540
village,Савин,77.2,43.80946,26.54625,node,273878567
village,Сандрово,54.9,43.9330544,26.1138784,node,273816704
village,Сваленик,93.9,43.58287,26.13272,node,273877275
village,Свещари,92.8,43.75196,26.78581,node,273875601
village,Севар,76.8,43.8316188,26.5900146,node,273880178
village,Семерджиево,73.3,43.76904,26.16976,node,273878912
village,Сеслав,66.0,43.8662861,26.3749193,node,273875029
village,Слатина,89.0,43.99314,27.04051,node,273814563
village,Смилец,94.3,44.02876,27.14724,node,273817164
village,Смирненски,75.3,43.7645528,26.2997637,node,273816296
village,Сокол,79.7,43.96104,26.86262,node,273878542
village,Сребърна,84.9,44.0962603,27.0632854,node,273812817
village,Стамболово,60.8,43.8989,26.2993201,node,2018055097
village,Старо село,59.8,43.98945,26.5387,node,273814185
village,Стефан Караджа,76.5,43.90439,26.72671,node,273817150
village,Суходол,82.1,43.973077,26.9143769,node,273817455
village,Сушево,79.8,43.8164604,26.6291899,node,273814074
village,Сърпово,90.9,44.01713,27.09029,node,273873464
village,Сяново,62.5,43.94301,26.50123,node,273817563
village,Табачка,91.3,43.61064,25.97604,node,273873342
village,Тертер,70.0,43.888658,26.5573178,node,273879931
village,Тетово,69.4,43.81693,26.28902,node,273816869
village,Топчии,90.2,43.669547,26.5085682,node,273876480
village,Точилари,71.3,43.84414,26.47493,node,273817122
village,Тръстеник,87.2,43.6627843,25.8590553,node,273879679
village,Търновци,68.9,43.99314,26.71946,node,273878864
village,Хотанца,66.1,43.83899,26.22889,node,273817762
village,Цар Самуил,55.5,43.97795,26.40648,node,273879301
village,Царев дол,71.9,43.96323,26.73044,node,273814245
village,Церовец,99.0,43.53738,26.15143,node,273816194
village,Червен,90.5,43.6152186,26.0234044,node,273872870
village,Червена вода,69.0,43.8063979,26.1019627,node,273879295
village,Черешово,61.6,43.9033822,26.3537887,node,273880180
village,Черногор,74.7,43.94194,26.75164,node,273873015
village,Чернолик,98.9,43.88319,27.08415,node,273880036
village,Широково,97.9,43.55416,25.94273,node,273877074
village,Шуменци,65.3,43.9625,26.60457,node,273816416
village,Щръклево,79.4,43.7144685,26.0405579,node,273881525
village,Юделник,64.5,43.85736,26.2543,node,273816768
village,Юпер,62.1,43.91109,26.40017,node,273815162
village,Яким Груево,96.5,43.75569,26.86872,node,273879474
village,Яребица,97.2,43.8422217,27.0082643,node,273816299
village,Ястребна,92.5,43.9704,27.07252,node,273881008
village,Ястребово,74.3,43.758586,26.1248533,node,273880184
